Indiana,Whitley,"45,155","47,029","49,256",25,4.2,4.7,86
Iowa,Adair,"51,910","51,911","56,422",21,0.0,8.7,14
Iowa,Adams,"60,013","57,401","59,569",7,-4.4,3.8,88
Iowa,Allamakee,"46,440","48,046","51,107",52,3.5,6.4,48
Iowa,Appanoose,"38,183","38,918","42,125",96,1.9,8.2,22
Iowa,Audubon,"50,456","51,186","54,313",31,1.4,6.1,54
Iowa,Benton,"52,840","53,675","57,277",16,1.6,6.7,42
Iowa,Black Hawk,"45,028","46,103","49,133",66,2.4,6.6,45
Iowa,Boone,"47,380","49,084","52,028",47,3.6,6.0,56
Iowa,Bremer,"48,625","49,138","52,608",43,1.1,7.1,33
Iowa,Buchanan,"47,927","48,404","51,065",53,1.0,5.5,69
Iowa,Buena Vista,"45,429","44,069","48,077",71,-3.0,9.1,10
Iowa,Butler,"45,903","46,750","49,428",65,1.8,5.7,62
Iowa,Calhoun,"48,536","49,151","52,585",44,1.3,7.0,34
Iowa,Carroll,"54,375","53,342","56,244",22,-1.9,5.4,70
Iowa,Cass,"47,134","48,355","50,849",56,2.6,5.2,73
Iowa,Cedar,"53,606","54,041","56,528",20,0.8,4.6,82
Iowa,Cerro Gordo,"51,458","50,746","53,643",36,-1.4,5.7,63
Iowa,Cherokee,"60,086","56,677","60,881",4,-5.7,7.4,30
Iowa,Chickasaw,"57,666","55,503","59,495",9,-3.8,7.2,32
Iowa,Clarke,"41,375","40,631","43,807",92,-1.8,7.8,26
Iowa,Clay,"49,896","51,093","54,395",29,2.4,6.5,46
Iowa,Clayton,"48,440","49,496","53,657",34,2.2,8.4,18
Iowa,Clinton,"43,926","44,909","48,328",70,2.2,7.6,28
Iowa,Crawford,"41,049","42,083","45,230",88,2.5,7.5,29
Iowa,Dallas,"67,409","67,878","70,851",1,0.7,4.4,84
Iowa,Davis,"38,647","39,508","41,649",98,2.2,5.4,71
Iowa,Decatur,"34,732","35,075","38,347",99,1.0,9.3,7
Iowa,Delaware,"51,013","50,248","54,843",26,-1.5,9.1,9
Iowa,Des Moines,"48,752","49,577","51,704",48,1.7,4.3,86
Iowa,Dickinson,"59,230","61,473","63,319",2,3.8,3.0,93
Iowa,Dubuque,"49,703","51,329","54,751",28,3.3,6.7,43
Iowa,Emmet,"44,570","45,441","46,654",79,2.0,2.7,94
Iowa,Fayette,"43,776","43,734","47,373",76,-0.1,8.3,20
Iowa,Floyd,"46,364","47,251","50,215",60,1.9,6.3,51
Iowa,Franklin,"47,140","47,032","51,028",54,-0.2,8.5,16
Iowa,Fremont,"43,761","47,724","50,870",55,9.1,6.6,44
Iowa,Greene,"46,954","48,006","52,647",42,2.2,9.7,5
Iowa,Grundy,"51,112","51,819","55,615",23,1.4,7.3,31
Iowa,Guthrie,"51,844","51,268","54,755",27,-1.1,6.8,40
Iowa,Hamilton,"54,236","50,543","51,584",50,-6.8,2.1,96
Iowa,Hancock,"52,790","51,365","54,318",30,-2.7,5.7,61
Iowa,Hardin,"48,418","47,644","50,328",59,-1.6,5.6,65
Iowa,Harrison,"45,088","47,471","49,678",64,5.3,4.6,81
Iowa,Henry,"42,808","43,772","46,541",80,2.3,6.3,50
Iowa,Howard,"48,497","48,597","52,726",41,0.2,8.5,15
Iowa,Humboldt,"48,589","49,859","52,298",46,2.6,4.9,78
Iowa,Ida,"50,870","52,025","57,429",15,2.3,10.4,2
Iowa,Iowa,"53,500","54,941","58,759",11,2.7,6.9,35
Iowa,Jackson,"44,437","45,994","49,878",63,3.5,8.4,17
Iowa,Jasper,"42,019","43,692","46,473",81,4.0,6.4,49
Iowa,Jefferson,"40,207","40,903","42,674",95,1.7,4.3,85
Iowa,Johnson,"53,822","54,769","56,573",19,1.8,3.3,91
Iowa,Jones,"43,438","44,454","47,506",75,2.3,6.9,36
Iowa,Keokuk,"43,852","44,403","48,599",68,1.3,9.4,6
Iowa,Kossuth,"51,412","50,442","53,422",37,-1.9,5.9,57
Iowa,Lee,"41,094","42,953","45,548",87,4.5,6.0,55
Iowa,Linn,"52,725","53,578","56,592",18,1.6,5.6,66
Iowa,Louisa,"41,954","42,777","44,821",89,2.0,4.8,80
Iowa,Lucas,"41,442","42,585","44,707",91,2.8,5.0,76
Iowa,Lyon,"57,059","55,786","57,766",13,-2.2,3.5,90
Iowa,Madison,"49,150","50,345","53,244",38,2.4,5.8,60
Iowa,Mahaska,"43,180","43,462","46,388",82,0.7,6.7,41
Iowa,Marion,"48,351","50,704","53,648",35,4.9,5.8,58
Iowa,Marshall,"42,260","43,722","47,696",74,3.5,9.1,11
Iowa,Mills,"54,814","58,598","60,384",5,6.9,3.0,92
Iowa,Mitchell,"63,254","62,670","62,037",3,-0.9,-1.0,98
Iowa,Monona,"44,626","46,952","50,807",57,5.2,8.2,23
Iowa,Monroe,"43,339","45,325","48,423",69,4.6,6.8,38
Iowa,Montgomery,"41,346","42,740","45,665",85,3.4,6.8,37
Iowa,Muscatine,"46,619","48,157","51,135",51,3.3,6.2,52
Iowa,O'Brien,"54,381","54,710","57,629",14,0.6,5.3,72
Iowa,Osceola,"51,758","48,362","50,706",58,-6.6,4.8,79
Iowa,Page,"41,071","42,970","47,321",77,4.6,10.1,3
Iowa,Palo Alto,"54,550","50,554","51,679",49,-7.3,2.2,95
Iowa,Plymouth,"55,481","56,634","59,460",10,2.1,5.0,75
Iowa,Pocahontas,"53,255","52,929","53,074",39,-0.6,0.3,97
Iowa,Polk,"52,762","54,049","57,080",17,2.4,5.6,67
Iowa,Pottawattamie,"44,820","45,642","47,921",72,1.8,5.0,74
Iowa,Poweshiek,"44,959","46,021","50,139",62,2.4,8.9,12
Iowa,Ringgold,"45,840","46,574","50,196",61,1.6,7.8,27
Iowa,Sac,"54,227","56,400","59,653",6,4.0,5.8,59
Iowa,Scott,"53,655","55,094","58,465",12,2.7,6.1,53
Iowa,Shelby,"51,543","52,317","55,229",24,1.5,5.6,68
Iowa,Sioux,"53,439","52,234","55,209",25,-2.3,5.7,64
Iowa,Story,"42,525","44,100","45,951",83,3.7,4.2,87
Iowa,Tama,"45,254","46,647","52,315",45,3.1,12.2,1
Iowa,Taylor,"40,877","41,479","44,763",90,1.5,7.9,24
Iowa,Union,"40,565","41,084","43,735",93,1.3,6.5,47
Iowa,Van Buren,"40,690","40,328","41,781",97,-0.9,3.6,89
Iowa,Wapello,"38,404","39,576","42,889",94,3.1,8.4,19
Iowa,Warren,"50,327","51,955","54,251",32,3.2,4.4,83
Iowa,Washington,"57,480","60,857","59,565",8,5.9,-2.1,99
Iowa,Wayne,"42,610","42,605","46,743",78,0.0,9.7,4
Iowa,Webster,"44,853","46,562","48,862",67,3.8,4.9,77
Iowa,Winnebago,"42,605","42,377","45,722",84,-0.5,7.9,25
Iowa,Winneshiek,"48,612","49,610","54,036",33,2.1,8.9,13
Iowa,Woodbury,"43,130","44,690","47,731",73,3.6,6.8,39
Iowa,Worth,"40,467","41,710","45,566",86,3.1,9.2,8
Iowa,Wright,"51,879","48,770","52,825",40,-6.0,8.3,21
Kansas,Allen,"39,665","42,756","45,840",80,7.8,7.2,75
Kansas,Anderson,"38,277","39,196","43,864",95,2.4,11.9,31
Kansas,Atchison,"38,114","39,743","42,974",100,4.3,8.1,63
Kansas,Barber,"42,895","43,570","49,804",52,1.6,14.3,21
Kansas,Barton,"45,018","47,429","49,436",53,5.4,4.2,100
Kansas,Bourbon,"45,029","41,792","44,521",90,-7.2,6.5,84
Kansas,Brown,"45,226","45,349","48,026",62,0.3,5.9,89
Kansas,Butler,"46,265","48,192","50,789",48,4.2,5.4,91
Kansas,Chase,"51,234","50,941","56,852",25,-0.6,11.6,33
Kansas,Chautauqua,"40,456","41,514","44,908",85,2.6,8.2,61
Kansas,Cherokee,"40,588","41,760","44,739",88,2.9,7.1,76
Kansas,Cheyenne,"45,903","45,768","54,465",35,-0.3,19.0,7
Kansas,Clark,"54,118","54,420","60,647",14,0.6,11.4,34
Kansas,Clay,"41,849","43,526","47,126",67,4.0,8.3,60
Kansas,Cloud,"38,195","39,807","44,452",91,4.2,11.7,32
Kansas,Coffey,"52,834","52,701","56,988",24,-0.3,8.1,62
Kansas,Comanche,"42,445","40,844","46,141",78,-3.8,13.0,25
Kansas,Cowley,"37,835","39,690","42,334",103,4.9,6.7,82
Kansas,Crawford,"37,947","39,587","42,963",101,4.3,8.5,55
Kansas,Decatur,"42,366","43,934","51,018",46,3.7,16.1,12
Kansas,Dickinson,"41,120","42,873","47,348",65,4.3,10.4,39
Kansas,Doniphan,"39,552","42,643","44,885",86,7.8,5.3,92
Kansas,Douglas,"43,888","45,174","47,494",64,2.9,5.1,94
Kansas,Edwards,"54,395","53,549","61,904",10,-1.6,15.6,15
Kansas,Elk,"38,988","38,779","42,431",102,-0.5,9.4,47
Kansas,Ellis,"45,419","47,072","50,785",49,3.6,7.9,67
Kansas,Ellsworth,"43,626","46,178","47,276",66,5.8,2.4,103
Kansas,Finney,"43,473","43,588","46,899",69,0.3,7.6,71
Kansas,Ford,"39,188","40,145","45,081",84,2.4,12.3,29
Kansas,Franklin,"42,645","43,930","46,437",75,3.0,5.7,90
Kansas,Geary,"49,684","52,022","54,663",33,4.7,5.1,95
Kansas,Gove,"57,091","56,396","61,150",11,-1.2,8.4,58
Kansas,Graham,"48,953","49,939","56,190",30,2.0,12.5,27
Kansas,Grant,"46,105","43,820","44,835",87,-5.0,2.3,104
Kansas,Gray,"60,129","57,854","60,355",17,-3.8,4.3,99
Kansas,Greeley,"72,675","66,094","89,737",1,-9.1,35.8,2
Kansas,Greenwood,"40,959","41,837","46,032",79,2.1,10.0,42
Kansas,Hamilton,"54,743","55,843","75,840",4,2.0,35.8,1
Kansas,Harper,"46,455","52,777","57,870",21,13.6,9.7,45
Kansas,Harvey,"42,453","43,822","46,698",71,3.2,6.6,83
Kansas,Haskell,"61,737","52,604","56,311",28,-14.8,7.0,78
Kansas,Hodgeman,"53,439","53,124","61,030",13,-0.6,14.9,20
Kansas,Jackson,"42,018","43,163","46,523",74,2.7,7.8,70
Kansas,Jefferson,"44,870","44,598","48,099",61,-0.6,7.9,68
Kansas,Jewell,"49,161","49,336","55,860",32,0.4,13.2,24
Kansas,Johnson,"74,892","78,670","80,681",3,5.0,2.6,102
Kansas,Kearny,"50,336","52,915","61,932",9,5.1,17.0,10
Kansas,Kingman,"43,294","46,275","50,889",47,6.9,10.0,43
Kansas,Kiowa,"41,155","40,295","48,250",59,-2.1,19.7,5
Kansas,Labette,"41,834","42,939","47,114",68,2.6,9.7,44
Kansas,Lane,"69,738","66,005","72,211",5,-5.4,9.4,49
Kansas,Leavenworth,"42,890","44,060","46,176",77,2.7,4.8,97
Kansas,Lincoln,"41,892","43,879","52,328",42,4.7,19.3,6
Kansas,Linn,"38,793","40,714","44,155",93,5.0,8.5,57
Kansas,Logan,"45,656","48,091","57,732",22,5.3,20.0,4
Kansas,Lyon,"38,347","38,840","43,035",99,1.3,10.8,38
Kansas,McPherson,"51,311","55,906","58,438",20,9.0,4.5,98
Kansas,Marion,"41,646","42,603","46,588",73,2.3,9.4,50
Kansas,Marshall,"43,181","43,858","48,358",58,1.6,10.3,40
Kansas,Meade,"57,132","60,265","65,633",6,5.5,8.9,53
Kansas,Miami,"48,650","49,837","52,811",40,2.4,6.0,88
Kansas,Mitchell,"56,707","60,282","63,384",8,6.3,5.1,93
Kansas,Montgomery,"36,907","37,469","40,651",104,1.5,8.5,56
Kansas,Morris,"43,885","42,993","48,171",60,-2.0,12.0,30
Kansas,Morton,"44,732","44,985","54,151",37,0.6,20.4,3
Kansas,Nemaha,"51,821","51,253","56,013",31,-1.1,9.3,51
Kansas,Neosho,"38,823","40,400","43,566",97,4.1,7.8,69
Kansas,Ness,"49,497","52,570","60,508",16,6.2,15.1,17
Kansas,Norton,"40,991","42,973","47,679",63,4.8,11.0,36
Kansas,Osage,"42,142","42,799","46,698",71,1.6,9.1,52
Kansas,Osborne,"47,012","47,340","51,423",44,0.7,8.6,54
Kansas,Ottawa,"41,390","41,714","45,692",81,0.8,9.5,46
Kansas,Pawnee,"39,112","41,101","43,986",94,5.1,7.0,79
Kansas,Phillips,"49,888","51,310","56,496",27,2.9,10.1,41
Kansas,Pottawatomie,"53,433","53,697","57,495",23,0.5,7.1,77
Kansas,Pratt,"46,936","49,737","53,750",38,6.0,8.1,65
Kansas,Rawlins,"49,858","56,570","65,230",7,13.5,15.3,16
Kansas,Reno,"39,799","41,671","44,529",89,4.7,6.9,80
Kansas,Republic,"42,539","44,316","49,163",54,4.2,10.9,37
Kansas,Rice,"41,936","43,331","46,275",76,3.3,6.8,81
Kansas,Riley,"41,618","43,056","45,177",83,3.5,4.9,96
Kansas,Rooks,"39,438","39,555","46,817",70,0.3,18.4,8
Kansas,Rush,"46,274","50,981","59,190",18,10.2,16.1,13
Kansas,Russell,"43,822","44,875","48,430",57,2.4,7.9,66
Kansas,Saline,"49,201","50,099","53,320",39,1.8,6.4,86
Kansas,Scott,"56,898","55,993","60,520",15,-1.6,8.1,64
Kansas,Sedgwick,"51,889","54,385","56,550",26,4.8,4.0,101
Kansas,Seward,"37,915","38,254","43,606",96,0.9,14.0,23
Kansas,Shawnee,"46,809","48,091","51,216",45,2.7,6.5,85
Kansas,Sheridan,"44,948","44,967","50,691",50,0.0,12.7,26
Kansas,Sherman,"43,189","42,422","48,439",56,-1.8,14.2,22
Kansas,Smith,"43,589","46,587","54,497",34,6.9,17.0,11
Kansas,Stafford,"45,168","46,272","50,623",51,2.4,9.4,48
Kansas,Stanton,"60,721","73,965","85,633",2,21.8,15.8,14
Kansas,Stevens,"40,348","43,272","48,686",55,7.2,12.5,28
Kansas,Sumner,"38,422","41,335","44,392",92,7.6,7.4,73
Kansas,Thomas,"46,960","47,934","51,457",43,2.1,7.3,74
Kansas,Trego,"47,748","48,982","56,311",28,2.6,15.0,19
Kansas,Wabaunsee,"50,961","51,245","54,428",36,0.6,6.2,87
Kansas,Wallace,"51,176","50,175","59,159",19,-2.0,17.9,9
Kansas,Washington,"44,312","45,852","52,731",41,3.5,15.0,18
Kansas,Wichita,"61,298","61,878","61,032",12,0.9,-1.4,105
Kansas,Wilson,"41,460","41,838","45,341",82,0.9,8.4,59
Kansas,Woodson,"37,622","39,032","43,381",98,3.7,11.1,35
Kansas,Wyandotte,"33,097","34,371","36,961",105,3.8,7.5,72
Kentucky,Adair,"31,196","32,066","35,880",100,2.8,11.9,31
Kentucky,Allen,"32,132","33,024","35,499",107,2.8,7.5,100
Kentucky,Anderson,"39,371","40,950","44,009",30,4.0,7.5,101
Kentucky,Ballard,"36,585","40,587","45,124",25,10.9,11.2,45
Kentucky,Barren,"36,026","37,800","41,057",55,4.9,8.6,82
Kentucky,Bath,"30,462","31,578","35,333",109,3.7,11.9,32
Kentucky,Bell,"29,313","30,262","34,618",111,3.2,14.4,11
Kentucky,Boone,"48,353","50,183","53,405",7,3.8,6.4,111
Kentucky,Bourbon,"47,826","50,326","51,624",9,5.2,2.6,119
Kentucky,Boyd,"39,009","40,201","43,917",32,3.1,9.2,69
Kentucky,Boyle,"37,604","39,983","43,024",37,6.3,7.6,97
Kentucky,Bracken,"36,913","38,343","42,258",45,3.9,10.2,57
Kentucky,Breathitt,"33,430","34,070","38,011",83,1.9,11.6,37
Kentucky,Breckinridge,"33,473","35,124","39,084",74,4.9,11.3,43
Kentucky,Bullitt,"41,649","43,110","46,618",18,3.5,8.1,91
Kentucky,Butler,"33,858","35,294","38,969",75,4.2,10.4,55
Kentucky,Caldwell,"33,420","35,425","40,364",62,6.0,13.9,14
Kentucky,Calloway,"34,946","36,114","38,629",79,3.3,7.0,106
Kentucky,Campbell,"48,173","50,368","53,445",6,4.6,6.1,112
Kentucky,Carlisle,"39,301","44,953","48,900",13,14.4,8.8,78
Kentucky,Carroll,"36,325","38,068","41,568",49,4.8,9.2,72
Kentucky,Carter,"30,632","31,902","36,002",99,4.1,12.9,25
Kentucky,Casey,"30,470","31,686","36,436",98,4.0,15.0,6
Kentucky,Christian,"38,002","39,298","42,884",39,3.4,9.1,74
Kentucky,Clark,"39,125","40,745","43,952",31,4.1,7.9,95
Kentucky,Clay,"30,169","30,760","35,259",110,2.0,14.6,7
Kentucky,Clinton,"31,305","31,584","35,609",106,0.9,12.7,28
Kentucky,Crittenden,"34,576","36,302","39,879",65,5.0,9.9,61
Kentucky,Cumberland,"33,925","35,993","44,628",28,6.1,24.0,1
Kentucky,Daviess,"41,251","42,741","46,373",21,3.6,8.5,84
Kentucky,Edmonson,"32,648","34,265","37,223",91,5.0,8.6,81
Kentucky,Elliott,"22,422","23,090","27,001",120,3.0,16.9,2
Kentucky,Estill,"31,910","32,995","36,569",95,3.4,10.8,48
Kentucky,Fayette,"49,847","51,983","54,824",5,4.3,5.5,115
Kentucky,Fleming,"33,854","35,038","39,846",66,3.5,13.7,17
Kentucky,Floyd,"36,191","37,129","41,330",51,2.6,11.3,41
Kentucky,Franklin,"41,900","43,522","47,009",17,3.9,8.0,92
Kentucky,Fulton,"32,521","35,227","39,745",67,8.3,12.8,26
Kentucky,Gallatin,"33,110","34,201","38,178",81,3.3,11.6,35
Kentucky,Garrard,"34,478","35,501","38,822",77,3.0,9.4,66
Kentucky,Grant,"35,850","37,427","40,772",59,4.4,8.9,76
Kentucky,Graves,"37,254","38,693","42,264",44,3.9,9.2,70
Kentucky,Grayson,"33,270","34,969","38,959",76,5.1,11.4,40
Kentucky,Green,"33,685","35,099","39,882",64,4.2,13.6,19
Kentucky,Greenup,"41,068","42,131","45,897",23,2.6,8.9,75
Kentucky,Hancock,"37,317","40,862","40,261",63,9.5,-1.5,120
Kentucky,Hardin,"42,599","44,464","47,873",14,4.4,7.7,96
Kentucky,Harlan,"30,308","31,441","35,824",101,3.7,13.9,16
Kentucky,Harrison,"35,113","36,846","41,079",54,4.9,11.5,38
Kentucky,Hart,"32,627","34,228","37,418",87,4.9,9.3,67
Kentucky,Henderson,"39,088","41,329","44,793",26,5.7,8.4,86
Kentucky,Henry,"38,129","39,893","43,426",34,4.6,8.9,77
Kentucky,Hickman,"41,701","43,207","46,425",20,3.6,7.4,102
Kentucky,Hopkins,"38,823","40,219","42,918",38,3.6,6.7,107
Kentucky,Jackson,"28,515","29,905","33,106",115,4.9,10.7,49
Kentucky,Jefferson,"52,081","54,293","57,863",3,4.2,6.6,109
Kentucky,Jessamine,"44,884","46,769","49,406",11,4.2,5.6,114
Kentucky,Johnson,"32,985","34,442","37,769",85,4.4,9.7,63
Kentucky,Kenton,"56,075","58,917","62,500",2,5.1,6.1,113
Kentucky,Knott,"30,385","31,517","35,697",105,3.7,13.3,23
Kentucky,Knox,"28,882","29,841","33,797",113,3.3,13.3,24
Kentucky,Larue,"36,712","38,332","42,333",43,4.4,10.4,54
Kentucky,Laurel,"33,576","34,265","37,869",84,2.1,10.5,51
Kentucky,Lawrence,"31,567","33,031","36,446",97,4.6,10.3,56
Kentucky,Lee,"29,693","28,755","32,694",116,-3.2,13.7,18
Kentucky,Leslie,"32,599","34,057","38,666",78,4.5,13.5,20
Kentucky,Letcher,"30,524","31,560","35,770",104,3.4,13.3,21
Kentucky,Lewis,"31,032","32,167","36,806",93,3.7,14.4,10
Kentucky,Lincoln,"31,806","33,549","37,303",89,5.5,11.2,44
Kentucky,Livingston,"36,807","38,644","43,379",35,5.0,12.3,29
Kentucky,Logan,"34,830","37,061","40,963",57,6.4,10.5,50
Kentucky,Lyon,"35,847","37,823","40,843",58,5.5,8.0,93
Kentucky,McCracken,"46,576","48,517","52,171",8,4.2,7.5,99
Kentucky,McCreary,"25,887","26,649","30,943",119,2.9,16.1,3
Kentucky,McLean,"38,981","39,825","43,162",36,2.2,8.4,87
Kentucky,Madison,"35,177","35,969","39,093",73,2.3,8.7,80
Kentucky,Magoffin,"31,530","33,307","38,033",82,5.6,14.2,12
Kentucky,Marion,"36,362","37,733","41,225",52,3.8,9.3,68
Kentucky,Marshall,"40,296","42,509","45,975",22,5.5,8.2,90
Kentucky,Martin,"29,474","29,194","32,383",117,-0.9,10.9,46
Kentucky,Mason,"39,302","41,414","45,488",24,5.4,9.8,62
Kentucky,Meade,"39,332","41,449","44,720",27,5.4,7.9,94
Kentucky,Menifee,"30,364","31,719","35,489",108,4.5,11.9,33
Kentucky,Mercer,"36,717","37,891","41,025",56,3.2,8.3,89
Kentucky,Metcalfe,"30,599","31,968","35,804",103,4.5,12.0,30
Kentucky,Monroe,"35,891","37,421","42,638",40,4.3,13.9,15
Kentucky,Montgomery,"34,516","36,141","39,549",68,4.7,9.4,65
Kentucky,Morgan,"26,967","28,308","31,500",118,5.0,11.3,42
Kentucky,Muhlenberg,"33,531","34,807","37,328",88,3.8,7.2,104
Kentucky,Nelson,"42,510","44,101","47,784",15,3.7,8.4,88
Kentucky,Nicholas,"34,082","35,360","39,531",69,3.7,11.8,34
Kentucky,Ohio,"32,508","33,140","36,606",94,1.9,10.5,53
Kentucky,Oldham,"63,867","66,583","68,986",1,4.3,3.6,116
Kentucky,Owen,"33,466","33,906","37,464",86,1.3,10.5,52
Kentucky,Owsley,"31,469","32,179","36,830",92,2.3,14.5,9
Kentucky,Pendleton,"43,704","45,354","46,524",19,3.8,2.6,118
Kentucky,Perry,"37,606","38,701","43,661",33,2.9,12.8,27
Kentucky,Pike,"36,501","35,833","39,450",71,-1.8,10.1,58
Kentucky,Powell,"31,713","32,497","37,224",90,2.5,14.5,8
Kentucky,Pulaski,"36,879","38,331","41,989",46,3.9,9.5,64
Kentucky,Robertson,"32,518","33,813","39,137",72,4.0,15.7,5
Kentucky,Rockcastle,"30,817","32,301","35,809",102,4.8,10.9,47
Kentucky,Rowan,"30,915","31,654","34,561",112,2.4,9.2,73
Kentucky,Russell,"36,043","37,449","40,672",61,3.9,8.6,83
Kentucky,Scott,"43,176","44,391","47,509",16,2.8,7.0,105
Kentucky,Shelby,"45,299","46,655","50,602",10,3.0,8.5,85
Kentucky,Simpson,"37,218","38,943","42,537",41,4.6,9.2,71
Kentucky,Spencer,"44,245","45,606","49,066",12,3.1,7.6,98
Kentucky,Taylor,"34,064","35,388","39,488",70,3.9,11.6,36
Kentucky,Todd,"36,274","38,800","41,672",48,7.0,7.4,103
Kentucky,Trigg,"36,342","38,177","41,497",50,5.0,8.7,79
Kentucky,Trimble,"38,405","40,200","44,227",29,4.7,10.0,59
Kentucky,Union,"33,388","36,328","41,157",53,8.8,13.3,22
Kentucky,Warren,"37,256","38,153","40,705",60,2.4,6.7,108
Kentucky,Washington,"37,413","38,091","41,902",47,1.8,10.0,60
Kentucky,Wayne,"28,725","29,160","33,258",114,1.5,14.1,13
Kentucky,Webster,"38,399","39,887","42,496",42,3.9,6.5,110
Kentucky,Whitley,"33,163","34,331","38,256",80,3.5,11.4,39
Kentucky,Wolfe,"31,056","31,477","36,449",96,1.4,15.8,4
Kentucky,Woodford,"50,920","53,192","54,911",4,4.5,3.2,117
Louisiana,Acadia,"37,000","37,337","40,916",49,0.9,9.6,12
Louisiana,Allen,"33,920","34,997","37,054",60,3.2,5.9,51
Louisiana,Ascension,"50,003","51,516","54,395",7,3.0,5.6,56
Louisiana,Assumption,"47,374","49,020","51,585",12,3.5,5.2,58
Louisiana,Avoyelles,"37,552","38,588","41,977",44,2.8,8.8,21
Louisiana,Beauregard,"42,466","43,502","47,003",20,2.4,8.0,26
Louisiana,Bienville,"38,210","38,881","42,372",42,1.8,9.0,18
Louisiana,Bossier,"44,292","45,535","48,907",17,2.8,7.4,33
Louisiana,Caddo,"48,822","50,376","55,047",6,3.2,9.3,16
Louisiana,Calcasieu,"48,576","49,562","50,994",14,2.0,2.9,62
Louisiana,Caldwell,"33,264","34,840","38,705",52,4.7,11.1,9
Louisiana,Cameron,"46,786","48,227","49,224",16,3.1,2.1,63
Louisiana,Catahoula,"32,534","34,749","39,357",50,6.8,13.3,7
Louisiana,Claiborne,"33,499","34,115","36,281",61,1.8,6.3,43
Louisiana,Concordia,"32,179","33,666","38,891",51,4.6,15.5,3
Louisiana,De Soto,"41,279","42,314","45,615",30,2.5,7.8,29
Louisiana,East Baton Rouge,"51,486","53,223","56,484",4,3.4,6.1,47
Louisiana,East Carroll,"34,245","35,331","41,875",45,3.2,18.5,1
Louisiana,East Feliciana,"41,245","42,654","44,787",34,3.4,5.0,60
Louisiana,Evangeline,"32,682","33,380","37,820",56,2.1,13.3,6
Louisiana,Franklin,"31,338","32,965","37,754",57,5.2,14.5,5
Louisiana,Grant,"30,911","31,756","34,870",64,2.7,9.8,10
Louisiana,Iberia,"39,161","41,006","44,242",35,4.7,7.9,28
Louisiana,Iberville,"41,120","43,494","46,461",21,5.8,6.8,38
Louisiana,Jackson,"33,451","34,499","37,665",58,3.1,9.2,17
Louisiana,Jefferson,"50,428","51,950","55,373",5,3.0,6.6,42
Louisiana,Jefferson Davis,"41,482","42,513","45,620",28,2.5,7.3,35
Louisiana,Lafayette,"49,004","49,632","52,507",9,1.3,5.8,54
Louisiana,Lafourche,"44,617","45,884","48,741",19,2.8,6.2,45
Louisiana,LaSalle,"31,663","33,808","36,116",62,6.8,6.8,37
Louisiana,Lincoln,"39,587","42,155","44,944",33,6.5,6.6,41
Louisiana,Livingston,"42,712","43,122","45,620",28,1.0,5.8,53
Louisiana,Madison,"31,209","32,651","38,337",54,4.6,17.4,2
Louisiana,Morehouse,"37,277","39,290","44,187",36,5.4,12.5,8
Louisiana,Natchitoches,"39,755","41,113","43,702",38,3.4,6.3,44
Louisiana,Orleans,"51,494","53,142","57,421",2,3.2,8.1,25
Louisiana,Ouachita,"41,180","42,164","45,661",27,2.4,8.3,24
Louisiana,Plaquemines,"47,787","48,482","51,456",13,1.5,6.1,46
Louisiana,Pointe Coupee,"46,073","48,688","52,332",10,5.7,7.5,31
Louisiana,Rapides,"44,779","46,666","50,226",15,4.2,7.6,30
Louisiana,Red River,"44,816","42,778","45,680",26,-4.5,6.8,39
Louisiana,Richland,"37,104","38,908","42,644",40,4.9,9.6,11
Louisiana,Sabine,"35,136","36,280","38,190",55,3.3,5.3,57
Louisiana,St. Bernard,"31,809","32,956","36,093",63,3.6,9.5,13
Louisiana,St. Charles,"48,688","50,137","53,148",8,3.0,6.0,50
Louisiana,St. Helena,"43,721","44,753","48,743",18,2.4,8.9,19
Louisiana,St. James,"51,349","53,762","56,880",3,4.7,5.8,52
Louisiana,St. John the Baptist,"40,383","42,329","45,927",24,4.8,8.5,23
Louisiana,St. Landry,"40,083","42,357","46,131",22,5.7,8.9,20
Louisiana,St. Martin,"38,074","39,293","42,203",43,3.2,7.4,32
Louisiana,St. Mary,"39,626","41,877","45,760",25,5.7,9.3,15
Louisiana,St. Tammany,"64,928","68,914","70,190",1,6.1,1.9,64
Louisiana,Tangipahoa,"37,928","38,963","41,792",46,2.7,7.3,36
Louisiana,Tensas,"37,402","41,879","44,043",37,12.0,5.2,59
Louisiana,Terrebonne,"41,236","42,545","45,942",23,3.2,8.0,27
Louisiana,Union,"40,170","41,110","43,609",39,2.3,6.1,48
Louisiana,Vermilion,"39,150","40,111","42,526",41,2.5,6.0,49
Louisiana,Vernon,"40,793","42,488","45,320",31,4.2,6.7,40
Louisiana,Washington,"33,530","35,224","38,515",53,5.1,9.3,14
Louisiana,Webster,"39,901","41,473","45,088",32,3.9,8.7,22
Louisiana,West Baton Rouge,"47,177","49,018","51,758",11,3.9,5.6,55
Louisiana,West Carroll,"34,570","32,175","37,148",59,-6.9,15.5,4
Louisiana,West Feliciana,"38,264","39,414","41,145",48,3.0,4.4,61
Louisiana,Winn,"35,988","38,645","41,491",47,7.4,7.4,34
Maine,Androscoggin,"40,869","42,698","46,357",11,4.5,8.6,5
Maine,Aroostook,"40,917","42,664","47,605",8,4.3,11.6,2
