GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "26001","Alcona, MI",3,CAGDP9,68,"61, 62","  Educational services, health care, and social assistance","Thousands of chained 2012 dollars",10386,11516,12113,13766,13510,14476,15047,16621,18193,18299,19620,18140,18620,19160,22481,24985,27979,28086,28796,(D)
 "26001","Alcona, MI",3,CAGDP9,69,"61","   Educational services","Thousands of chained 2012 dollars",88,86,92,69,133,158,273,178,144,124,135,122,127,139,142,132,102,95,(D),(D)
 "26001","Alcona, MI",3,CAGDP9,70,"62","   Health care and social assistance","Thousands of chained 2012 dollars",10298,11429,12020,13691,13378,14320,14782,16445,18050,18176,19485,18018,18494,19020,22340,24857,27885,28001,(D),(D)
 "26001","Alcona, MI",3,CAGDP9,75,"71, 72","  Arts, entertainment, recreation, accommodation, and food services","Thousands of chained 2012 dollars",7482,7392,7507,6705,7451,6458,7551,6154,6358,6644,5912,6035,6846,6697,7211,6998,7304,6382,(D),3607
 "26001","Alcona, MI",3,CAGDP9,76,"71","   Arts, entertainment, and recreation","Thousands of chained 2012 dollars",4171,4338,4615,3724,4627,4407,5514,4503,4865,5224,4054,3580,3762,3698,4030,3750,3539,(D),(D),1920
 "26001","Alcona, MI",3,CAGDP9,79,"72","   Accommodation and food services","Thousands of chained 2012 dollars",3435,3153,2971,3094,2902,2081,2042,1655,1490,1416,1857,2455,3082,2997,3180,3242,3738,(D),(D),1686
 "26001","Alcona, MI",3,CAGDP9,82,"81","  Other services (except government and government enterprises)","Thousands of chained 2012 dollars",(D),(D),(D),(D),(D),(D),8568,7714,7199,6981,6655,6190,5811,5657,5604,5413,5629,6259,7016,6168
 "26001","Alcona, MI",3,CAGDP9,83,"...","Government and government enterprises","Thousands of chained 2012 dollars",26693,26690,27140,27361,27964,28532,27790,27397,25725,24980,22850,21250,20515,20186,19536,19083,19479,20696,18994,19133
 "26001","Alcona, MI",3,CAGDP9,87,"11, 21","Natural resources and mining","Thousands of chained 2012 dollars",(D),(D),(D),(D),(D),7244,7541,5053,8234,(D),7080,4565,8293,7201,8745,9683,(D),(D),9645,15312
 "26001","Alcona, MI",3,CAGDP9,88,"42, 44-45","Trade","Thousands of chained 2012 dollars",15472,(D),(D),15205,14770,14334,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),14899
 "26001","Alcona, MI",3,CAGDP9,89,"22, 48-49","Transportation and utilities","Thousands of chained 2012 dollars",(D),(D),(D),(D),(D),(D),(D),11069,(D),(D),12951,13721,13529,12499,11308,13351,14728,13335,13892,(D)
 "26001","Alcona, MI",3,CAGDP9,90,"31-33, 51","Manufacturing and information","Thousands of chained 2012 dollars",(D),(D),13353,(D),(D),(D),(D),(D),10853,14897,(D),(D),(D),(D),(D),(D),(D),(D),17073,15467
 "26001","Alcona, MI",3,CAGDP9,91,"...","Private goods-producing industries 2/","Thousands of chained 2012 dollars",32481,36485,38061,32684,37192,30333,29691,22748,22589,(D),28934,28741,34180,30250,29237,27967,27738,28271,28663,30425
 "26001","Alcona, MI",3,CAGDP9,92,"...","Private services-providing industries 3/","Thousands of chained 2012 dollars",140859,144046,145354,154043,156556,148878,177779,160516,149287,(D),139405,140576,144351,138891,141099,145135,155285,157906,156226,147723
