GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "53001","Adams, WA",8,CAGDP9,45,"51","  Information","Thousands of chained 2012 dollars",1519,1539,1544,1771,2302,2273,2928,4244,4737,4228,3321,2538,2794,2291,2983,2612,2149,2243,2184,2529
 "53001","Adams, WA",8,CAGDP9,50,"52, 53","  Finance, insurance, real estate, rental, and leasing","Thousands of chained 2012 dollars",62022,63017,59398,55497,55036,59001,61468,67811,76207,83078,81618,87204,89326,88086,86118,86613,84939,88713,95057,94831
 "53001","Adams, WA",8,CAGDP9,51,"52","   Finance and insurance","Thousands of chained 2012 dollars",6063,7707,7107,5910,5319,6203,6178,7853,9839,9556,11610,12155,11173,11966,11536,12514,12716,13464,13452,14462
 "53001","Adams, WA",8,CAGDP9,56,"53","   Real estate and rental and leasing","Thousands of chained 2012 dollars",56035,55267,52267,49653,49849,52875,55409,59976,66389,73484,70011,75049,78170,76095,74568,74002,72071,75056,81608,80161
 "53001","Adams, WA",8,CAGDP9,59,"54, 55, 56","  Professional and business services","Thousands of chained 2012 dollars",7390,7379,7077,6940,7537,8231,8840,9348,7905,7291,8269,8761,15079,16520,17360,9266,9398,34195,30440,28743
 "53001","Adams, WA",8,CAGDP9,60,"54","   Professional, scientific, and technical services","Thousands of chained 2012 dollars",5208,5789,5246,5090,4864,4633,4422,4831,4885,5285,6300,6723,6144,6895,6467,6370,6584,7436,8043,8294
 "53001","Adams, WA",8,CAGDP9,64,"55","   Management of companies and enterprises","Thousands of chained 2012 dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27612,22009,19675
 "53001","Adams, WA",8,CAGDP9,65,"56","   Administrative and support and waste management and remediation services","Thousands of chained 2012 dollars",2200,1682,1883,1897,2680,3579,4382,4482,3005,2005,1969,2038,8927,9620,10860,3035,2964,2893,3335,3366
 "53001","Adams, WA",8,CAGDP9,68,"61, 62","  Educational services, health care, and social assistance","Thousands of chained 2012 dollars",17997,19579,20411,(D),23945,26060,27047,(D),32560,(D),31315,30517,32934,(D),(D),36656,(D),(D),43854,44039
 "53001","Adams, WA",8,CAGDP9,69,"61","   Educational services","Thousands of chained 2012 dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "53001","Adams, WA",8,CAGDP9,70,"62","   Health care and social assistance","Thousands of chained 2012 dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "53001","Adams, WA",8,CAGDP9,75,"71, 72","  Arts, entertainment, recreation, accommodation, and food services","Thousands of chained 2012 dollars",(D),(D),(D),12638,(D),(D),(D),14133,(D),12897,(D),(D),14313,13758,14941,14406,15751,16900,16682,13284
 "53001","Adams, WA",8,CAGDP9,76,"71","   Arts, entertainment, and recreation","Thousands of chained 2012 dollars",(D),(D),(D),239,(D),(D),(D),579,(D),336,(D),(D),(D),616,1238,1128,1165,853,1012,834
 "53001","Adams, WA",8,CAGDP9,79,"72","   Accommodation and food services","Thousands of chained 2012 dollars",(D),(D),12961,12422,(D),(D),(D),13551,(D),12563,(D),(D),(D),13145,13720,13292,14598,16037,15672,12453
 "53001","Adams, WA",8,CAGDP9,82,"81","  Other services (except government and government enterprises)","Thousands of chained 2012 dollars",12369,13597,12570,12079,11839,12200,11728,10817,10321,10606,11007,10759,10349,9720,10130,10992,11454,12278,12313,11421
 "53001","Adams, WA",8,CAGDP9,83,"...","Government and government enterprises","Thousands of chained 2012 dollars",89712,91462,93395,95220,99044,101349,100372,103713,103622,102810,99773,104246,102760,102157,102451,108066,112972,117735,119074,122490
 "53001","Adams, WA",8,CAGDP9,87,"11, 21","Natural resources and mining","Thousands of chained 2012 dollars",78003,224009,213834,185837,257743,263424,(D),402211,359442,349451,319649,302512,313807,268663,400763,315728,236238,326680,368131,464397
 "53001","Adams, WA",8,CAGDP9,88,"42, 44-45","Trade","Thousands of chained 2012 dollars",80345,82804,84471,85173,85769,86611,81626,86305,77388,84385,84705,98328,(D),111245,108252,(D),92574,91726,(D),(D)
 "53001","Adams, WA",8,CAGDP9,89,"22, 48-49","Transportation and utilities","Thousands of chained 2012 dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "53001","Adams, WA",8,CAGDP9,90,"31-33, 51","Manufacturing and information","Thousands of chained 2012 dollars",60629,55195,57954,60740,71335,85517,112163,88928,95196,87949,94881,93122,98571,107886,107581,92367,89775,94072,95461,89666
 "53001","Adams, WA",8,CAGDP9,91,"...","Private goods-producing industries 2/","Thousands of chained 2012 dollars",152990,280214,273516,251682,330956,354106,517113,495846,464816,446537,423209,406111,421960,386737,508163,414190,340150,426096,464666,533492
 "53001","Adams, WA",8,CAGDP9,92,"...","Private services-providing industries 3/","Thousands of chained 2012 dollars",221245,226690,223745,226485,230344,244539,244104,259301,256862,277032,277473,303100,320471,322603,317906,300185,295270,328593,338306,334909
 "53003","Asotin, WA",8,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",465584,483401,490080,493096,522287,545348,536699,538541,534245,579463,576341,559942,575890,553112,569381,568364,590842,602739,610859,607737
 "53003","Asotin, WA",8,CAGDP9,2,"..."," Private industries","Thousands of chained 2012 dollars",393086,410955,417963,419503,444212,467418,458751,457341,454107,500190,500393,483326,500006,476828,496745,491641,512083,520630,527856,527005
 "53003","Asotin, WA",8,CAGDP9,3,"11","  Agriculture, forestry, fishing and hunting","Thousands of chained 2012 dollars",23201,32149,(D),20274,38065,28815,16633,4092,4065,17752,12971,7651,17899,4884,20739,19872,8835,5151,11676,23663
 "53003","Asotin, WA",8,CAGDP9,6,"21","  Mining, quarrying, and oil and gas extraction","Thousands of chained 2012 dollars",193,313,540,460,877,689,169,76,0,107,43,83,0,0,21,0,25,225,76,0
 "53003","Asotin, WA",8,CAGDP9,10,"22","  Utilities","Thousands of chained 2012 dollars",3471,3100,3221,3475,(D),(D),3875,4102,4127,3918,4394,4499,4671,4274,4682,3139,3096,3857,4025,5295
 "53003","Asotin, WA",8,CAGDP9,11,"23","  Construction","Thousands of chained 2012 dollars",50365,47249,46286,38300,41462,43511,42305,40819,35378,42793,36741,41453,43307,40021,41877,42275,43422,42499,44789,41329
 "53003","Asotin, WA",8,CAGDP9,12,"31-33","  Manufacturing","Thousands of chained 2012 dollars",27672,31060,36145,40852,47344,52910,60632,57692,51945,59806,64194,61066,54403,50849,46921,35318,33880,33828,33995,30498
 "53003","Asotin, WA",8,CAGDP9,13,"321,327-339","   Durable goods manufacturing","Thousands of chained 2012 dollars",26808,29988,35138,39961,46648,52088,59776,56824,51094,59028,63406,60388,46214,41837,40586,33309,33103,33061,33227,29736
 "53003","Asotin, WA",8,CAGDP9,25,"311-316,322-326","   Nondurable goods manufacturing","Thousands of chained 2012 dollars",923,1140,1077,942,699,832,855,874,861,782,790,677,8246,9075,6420,2196,992,982,983,958
 "53003","Asotin, WA",8,CAGDP9,34,"42","  Wholesale trade","Thousands of chained 2012 dollars",9402,6919,11749,17251,(D),(D),18345,18322,17792,15163,12615,10744,11836,14161,21437,20998,21575,21968,(D),22600
 "53003","Asotin, WA",8,CAGDP9,35,"44-45","  Retail trade","Thousands of chained 2012 dollars",38569,43071,48527,51927,51734,50238,49644,50004,51204,59866,60512,61126,62209,61935,62854,69848,75713,76639,77233,80083
 "53003","Asotin, WA",8,CAGDP9,36,"48-49","  Transportation and warehousing","Thousands of chained 2012 dollars",(D),(D),(D),(D),8303,7002,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "53003","Asotin, WA",8,CAGDP9,45,"51","  Information","Thousands of chained 2012 dollars",3267,3909,3865,4754,5364,5346,5331,5509,4249,3711,2878,2566,3730,3597,4512,5827,7349,8969,7747,8584
 "53003","Asotin, WA",8,CAGDP9,50,"52, 53","  Finance, insurance, real estate, rental, and leasing","Thousands of chained 2012 dollars",93286,98385,95462,95927,94943,111223,107118,112637,125820,131653,135148,124973,129302,125652,119911,117432,115151,115502,121819,125065
 "53003","Asotin, WA",8,CAGDP9,51,"52","   Finance and insurance","Thousands of chained 2012 dollars",10545,15160,15679,15733,13958,19697,14581,15780,20394,21348,22367,22070,19894,17881,16820,17554,17389,17305,17120,19120
 "53003","Asotin, WA",8,CAGDP9,56,"53","   Real estate and rental and leasing","Thousands of chained 2012 dollars",82622,82976,79495,79907,80818,91056,92502,96789,105402,110281,112766,102903,109444,107872,103205,99900,97763,98221,104946,105912
 "53003","Asotin, WA",8,CAGDP9,59,"54, 55, 56","  Professional and business services","Thousands of chained 2012 dollars",(D),(D),48786,(D),44048,44958,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),48177,(D)
 "53003","Asotin, WA",8,CAGDP9,60,"54","   Professional, scientific, and technical services","Thousands of chained 2012 dollars",13058,15169,14245,15279,15003,14414,13192,13784,14348,14824,15946,16218,17598,18124,19276,18234,19172,20468,18214,20170
 "53003","Asotin, WA",8,CAGDP9,64,"55","   Management of companies and enterprises","Thousands of chained 2012 dollars",(D),(D),30642,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "53003","Asotin, WA",8,CAGDP9,65,"56","   Administrative and support and waste management and remediation services","Thousands of chained 2012 dollars",(D),(D),4614,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "53003","Asotin, WA",8,CAGDP9,68,"61, 62","  Educational services, health care, and social assistance","Thousands of chained 2012 dollars",48702,48969,48936,51345,53093,54142,55046,61348,63132,65971,65839,66416,68475,66867,70868,75068,92147,98679,101137,101513
 "53003","Asotin, WA",8,CAGDP9,69,"61","   Educational services","Thousands of chained 2012 dollars",1363,1417,1385,1188,1021,783,749,927,1296,1531,1505,1603,(D),(D),(D),1651,(D),1204,(D),1193
 "53003","Asotin, WA",8,CAGDP9,70,"62","   Health care and social assistance","Thousands of chained 2012 dollars",47382,47601,47597,50176,52073,53344,54278,60405,61831,64440,64333,64812,(D),(D),(D),73423,(D),97529,(D),100379
 "53003","Asotin, WA",8,CAGDP9,75,"71, 72","  Arts, entertainment, recreation, accommodation, and food services","Thousands of chained 2012 dollars",27221,26963,25610,25581,26084,28730,29253,27176,23689,24628,25065,25211,25372,26088,27308,27141,29001,29487,28127,22302
 "53003","Asotin, WA",8,CAGDP9,76,"71","   Arts, entertainment, and recreation","Thousands of chained 2012 dollars",6096,6455,5832,5204,5390,6153,6390,5145,4585,4513,4078,3578,3754,4410,4148,4018,4121,4388,4183,2905
 "53003","Asotin, WA",8,CAGDP9,79,"72","   Accommodation and food services","Thousands of chained 2012 dollars",21065,20416,19717,20370,20681,22546,22823,22031,19102,20113,20986,21633,21619,21688,23160,23119,24867,25099,23943,19368
 "53003","Asotin, WA",8,CAGDP9,82,"81","  Other services (except government and government enterprises)","Thousands of chained 2012 dollars",21787,19749,20410,21415,22135,22501,22392,20268,19038,19245,19063,19024,18183,18402,18225,18048,18454,19259,19330,17389
 "53003","Asotin, WA",8,CAGDP9,83,"...","Government and government enterprises","Thousands of chained 2012 dollars",72827,72523,72089,73644,78136,77808,77884,81228,80158,79267,75952,76616,75908,76231,72758,76702,78767,82054,82957,80763
 "53003","Asotin, WA",8,CAGDP9,87,"11, 21","Natural resources and mining","Thousands of chained 2012 dollars",23577,32697,(D),20784,39031,29570,16832,4176,4060,17862,13011,7734,17910,4887,20771,19882,8868,5417,11754,23626
 "53003","Asotin, WA",8,CAGDP9,88,"42, 44-45","Trade","Thousands of chained 2012 dollars",48266,50595,60640,69223,(D),(D),67945,68289,68980,75030,73130,71870,74047,76113,84338,90877,97295,98620,(D),102685
 "53003","Asotin, WA",8,CAGDP9,89,"22, 48-49","Transportation and utilities","Thousands of chained 2012 dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "53003","Asotin, WA",8,CAGDP9,90,"31-33, 51","Manufacturing and information","Thousands of chained 2012 dollars",31128,35264,40135,45847,52959,58442,66076,63360,56277,63554,67074,63632,58118,54427,51307,40720,40521,41761,40976,38006
 "53003","Asotin, WA",8,CAGDP9,91,"...","Private goods-producing industries 2/","Thousands of chained 2012 dollars",94278,102195,(D),96434,120178,122137,119912,105312,93601,119962,113956,110253,115659,96385,107959,95989,88261,84837,91727,91637
 "53003","Asotin, WA",8,CAGDP9,92,"...","Private services-providing industries 3/","Thousands of chained 2012 dollars",298953,309141,(D),323345,324306,345484,339045,351976,360194,380293,386436,373073,384339,380641,388760,395697,423930,435981,436180,435416
 "53005","Benton, WA",8,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",7078559,7662182,7635157,7869139,8129601,8275503,8375372,8701726,9112102,10257010,9972397,9388410,9207964,9305419,9777098,10231164,10402338,10603373,10969021,10720964
 "53005","Benton, WA",8,CAGDP9,2,"..."," Private industries","Thousands of chained 2012 dollars",6044922,6547254,6515803,6767856,7093413,7121334,7242108,7569783,7876130,8950944,8693838,8044196,7894805,7945477,8452852,8862392,9020358,9229901,9684011,9548532
 "53005","Benton, WA",8,CAGDP9,3,"11","  Agriculture, forestry, fishing and hunting","Thousands of chained 2012 dollars",332688,(D),(D),484747,697717,1050205,695048,522911,691286,591423,534538,561079,623746,625957,867448,1121391,916688,1043619,956857,1036523
 "53005","Benton, WA",8,CAGDP9,6,"21","  Mining, quarrying, and oil and gas extraction","Thousands of chained 2012 dollars",0,0,0,0,0,293,374,336,297,256,206,201,216,289,628,408,562,467,309,0
 "53005","Benton, WA",8,CAGDP9,10,"22","  Utilities","Thousands of chained 2012 dollars",284255,249941,222472,263853,231814,262449,228164,259344,200092,306658,163766,304226,274571,286308,260066,315859,269211,296993,297307,306718
 "53005","Benton, WA",8,CAGDP9,11,"23","  Construction","Thousands of chained 2012 dollars",272962,302147,329119,406138,424796,345766,438126,471105,479732,608218,572361,463055,438571,396874,419116,444151,508894,565497,642594,630270
 "53005","Benton, WA",8,CAGDP9,12,"31-33","  Manufacturing","Thousands of chained 2012 dollars",458016,466784,436408,492276,574080,616727,713520,524212,553150,493488,516532,534021,573460,595754,641594,664404,731858,783568,855860,838233
 "53005","Benton, WA",8,CAGDP9,13,"321,327-339","   Durable goods manufacturing","Thousands of chained 2012 dollars",73158,71610,82864,103162,124478,123191,127778,113966,114568,117121,110099,116920,104546,97269,109647,106630,105994,127497,151407,153144
 "53005","Benton, WA",8,CAGDP9,25,"311-316,322-326","   Nondurable goods manufacturing","Thousands of chained 2012 dollars",392698,404330,356528,388864,447640,495739,594504,409756,438841,375519,406559,417101,468623,497718,531488,556094,622008,653917,703832,685483
 "53005","Benton, WA",8,CAGDP9,34,"42","  Wholesale trade","Thousands of chained 2012 dollars",110637,108269,109205,111291,125557,135028,136453,135348,113413,126431,133825,149223,171942,187921,197884,189222,186341,183634,176841,163325
 "53005","Benton, WA",8,CAGDP9,35,"44-45","  Retail trade","Thousands of chained 2012 dollars",429864,442234,480225,504481,528884,521533,527366,528319,499045,503386,498785,478389,482865,485538,510519,542872,567674,586052,595732,624160
 "53005","Benton, WA",8,CAGDP9,36,"48-49","  Transportation and warehousing","Thousands of chained 2012 dollars",54885,(D),(D),62462,62779,65277,66850,66567,67273,71239,73810,74938,71444,73160,75536,78066,81701,81549,84712,80257
 "53005","Benton, WA",8,CAGDP9,45,"51","  Information","Thousands of chained 2012 dollars",95181,72041,79530,91920,94478,98802,128290,135074,125756,124542,119201,107491,104818,100179,119522,127307,135939,151390,155768,165701
